doctor_id,department,doctor_avg_consult_minutes,day_of_week,hour_of_day,queue_length_ahead,patient_type,wait_time_minutes
DOC1,Cardiology,15,Monday,13,2,normal,39.27
DOC1,Cardiology,15,Wednesday,14,4,normal,58.23
DOC4,Pediatrics,12,Sunday,12,3,normal,28.77
DOC1,Cardiology,15,Sunday,18,6,normal,95.28
DOC1,Cardiology,15,Wednesday,12,3,normal,44.08
DOC4,Pediatrics,12,Saturday,12,2,normal,21.6
DOC6,General Medicine,10,Wednesday,9,3,normal,54.2
DOC2,General Medicine,10,Monday,9,8,normal,164.69
DOC4,Pediatrics,12,Sunday,12,3,normal,31.24
DOC6,General Medicine,10,Saturday,12,6,normal,45.39
DOC6,General Medicine,10,Sunday,13,3,normal,23.98
DOC5,Dermatology,8,Wednesday,12,3,normal,23.34
DOC2,General Medicine,10,Thursday,14,7,normal,62.68
DOC6,General Medicine,10,Wednesday,12,6,normal,52.63
DOC2,General Medicine,10,Monday,12,3,normal,44.79
DOC6,General Medicine,10,Saturday,10,6,normal,71.68
DOC3,Orthopedics,20,Wednesday,10,4,normal,140.05
DOC6,General Medicine,10,Wednesday,12,4,normal,44.05
DOC3,Orthopedics,20,Tuesday,12,9,normal,156.14
DOC5,Dermatology,8,Thursday,15,6,normal,75.14
DOC1,Cardiology,15,Thursday,15,2,normal,57.42
DOC6,General Medicine,10,Monday,17,4,normal,82.98
DOC5,Dermatology,8,Wednesday,17,6,normal,75.76
DOC6,General Medicine,10,Saturday,17,2,normal,29.03
DOC2,General Medicine,10,Saturday,12,4,emergency,4.59
DOC4,Pediatrics,12,Sunday,10,3,normal,46.76
DOC2,General Medicine,10,Monday,16,3,normal,70.99
DOC2,General Medicine,10,Wednesday,11,2,normal,41.71
DOC6,General Medicine,10,Sunday,15,2,emergency,4.84
DOC1,Cardiology,15,Tuesday,15,5,normal,117.69
DOC1,Cardiology,15,Wednesday,12,3,normal,50.8
DOC1,Cardiology,15,Thursday,18,6,normal,136.18
DOC5,Dermatology,8,Tuesday,15,6,normal,73.93
DOC3,Orthopedics,20,Saturday,18,4,normal,88.69
DOC5,Dermatology,8,Saturday,12,2,normal,8.32
DOC3,Orthopedics,20,Wednesday,17,5,normal,151.67
DOC5,Dermatology,8,Friday,12,6,normal,43.23
DOC6,General Medicine,10,Sunday,15,4,normal,46.27
DOC3,Orthopedics,20,Sunday,9,4,normal,99.13
DOC1,Cardiology,15,Monday,19,4,emergency,5.19
DOC6,General Medicine,10,Saturday,9,5,normal,63.24
DOC6,General Medicine,10,Sunday,14,5,normal,35.82
DOC4,Pediatrics,12,Monday,17,3,normal,89.12
DOC1,Cardiology,15,Friday,10,1,normal,39.6
DOC2,General Medicine,10,Tuesday,19,3,normal,36.05
DOC3,Orthopedics,20,Saturday,13,7,normal,87.57
DOC2,General Medicine,10,Friday,9,6,normal,100.27
DOC3,Orthopedics,20,Wednesday,15,5,normal,161.97
DOC1,Cardiology,15,Thursday,14,1,normal,33.81
DOC3,Orthopedics,20,Monday,18,4,normal,165.72
DOC1,Cardiology,15,Friday,19,9,normal,134.3
DOC6,General Medicine,10,Thursday,18,4,normal,70.9
DOC4,Pediatrics,12,Thursday,10,6,normal,115.06
DOC6,General Medicine,10,Sunday,14,6,normal,36.89
DOC2,General Medicine,10,Monday,19,3,normal,52.5
DOC4,Pediatrics,12,Friday,10,3,normal,65.91
DOC2,General Medicine,10,Sunday,10,7,normal,74.37
DOC3,Orthopedics,20,Monday,14,4,normal,100.45
DOC1,Cardiology,15,Friday,9,4,normal,102.45
DOC6,General Medicine,10,Friday,13,7,normal,60.12
DOC5,Dermatology,8,Thursday,15,4,normal,49.64
DOC4,Pediatrics,12,Saturday,19,3,normal,27.59
DOC6,General Medicine,10,Saturday,11,5,normal,55.6
DOC3,Orthopedics,20,Thursday,14,1,normal,24.02
DOC4,Pediatrics,12,Saturday,15,5,normal,65.97
DOC6,General Medicine,10,Saturday,17,2,normal,32.87
DOC1,Cardiology,15,Wednesday,9,1,normal,42.22
DOC6,General Medicine,10,Wednesday,10,3,normal,58.95
DOC2,General Medicine,10,Thursday,17,2,normal,39.45
DOC3,Orthopedics,20,Monday,15,2,normal,106.22
DOC3,Orthopedics,20,Monday,15,2,normal,106.71
DOC6,General Medicine,10,Tuesday,16,4,normal,62.65
DOC3,Orthopedics,20,Tuesday,12,2,normal,48.51
DOC3,Orthopedics,20,Saturday,11,2,normal,59.57
DOC6,General Medicine,10,Sunday,13,1,normal,12.61
DOC1,Cardiology,15,Friday,18,5,normal,115.65
DOC5,Dermatology,8,Thursday,19,4,normal,37.22
DOC2,General Medicine,10,Friday,15,0,normal,14.62
DOC2,General Medicine,10,Monday,13,6,normal,69.53
DOC4,Pediatrics,12,Sunday,13,8,normal,60.3
DOC2,General Medicine,10,Saturday,18,7,normal,73.65
DOC2,General Medicine,10,Thursday,15,3,normal,50.86
DOC1,Cardiology,15,Wednesday,9,4,normal,112.04
DOC1,Cardiology,15,Saturday,10,1,normal,25.7
DOC2,General Medicine,10,Thursday,13,5,normal,51.24
DOC4,Pediatrics,12,Saturday,19,4,normal,43.26
DOC2,General Medicine,10,Wednesday,15,4,emergency,1.28
DOC5,Dermatology,8,Monday,15,3,normal,54.52
DOC3,Orthopedics,20,Saturday,15,3,normal,74.34
DOC6,General Medicine,10,Sunday,11,5,normal,59.32
DOC4,Pediatrics,12,Tuesday,16,3,normal,65.0
DOC4,Pediatrics,12,Saturday,16,2,normal,37.06
DOC1,Cardiology,15,Saturday,9,4,normal,74.94
DOC5,Dermatology,8,Wednesday,10,4,normal,51.19
DOC2,General Medicine,10,Wednesday,13,3,normal,34.26
DOC2,General Medicine,10,Friday,10,4,normal,66.65
DOC1,Cardiology,15,Tuesday,18,4,normal,101.84
DOC5,Dermatology,8,Thursday,18,2,normal,27.71
DOC4,Pediatrics,12,Monday,15,4,normal,98.07
DOC1,Cardiology,15,Monday,15,8,normal,227.28
DOC4,Pediatrics,12,Tuesday,14,6,normal,67.87
DOC5,Dermatology,8,Friday,19,4,normal,37.75
DOC5,Dermatology,8,Saturday,18,3,normal,29.4
DOC4,Pediatrics,12,Tuesday,14,2,normal,26.65
DOC2,General Medicine,10,Tuesday,11,2,normal,42.06
DOC2,General Medicine,10,Wednesday,12,4,normal,38.54
DOC2,General Medicine,10,Sunday,17,2,normal,29.67
DOC3,Orthopedics,20,Wednesday,17,4,normal,130.84
DOC6,General Medicine,10,Sunday,19,7,normal,44.84
DOC4,Pediatrics,12,Monday,14,3,normal,46.0
DOC5,Dermatology,8,Tuesday,11,5,normal,69.8
DOC2,General Medicine,10,Wednesday,11,3,normal,54.9
DOC1,Cardiology,15,Monday,9,3,normal,112.6
DOC4,Pediatrics,12,Monday,14,6,normal,82.3
DOC5,Dermatology,8,Saturday,18,4,normal,38.14
DOC1,Cardiology,15,Sunday,16,6,normal,98.92
DOC1,Cardiology,15,Thursday,9,8,normal,183.16
DOC4,Pediatrics,12,Saturday,18,8,normal,98.26
DOC6,General Medicine,10,Tuesday,17,11,normal,164.06
DOC3,Orthopedics,20,Thursday,9,3,normal,113.28
DOC6,General Medicine,10,Thursday,17,4,emergency,4.93
DOC3,Orthopedics,20,Monday,13,2,normal,63.84
DOC5,Dermatology,8,Thursday,10,4,normal,59.28
DOC4,Pediatrics,12,Saturday,10,7,normal,89.97
DOC5,Dermatology,8,Saturday,11,4,normal,41.15
DOC1,Cardiology,15,Monday,17,5,normal,151.32
DOC2,General Medicine,10,Thursday,14,2,normal,23.45
DOC1,Cardiology,15,Monday,11,1,normal,54.1
DOC5,Dermatology,8,Sunday,15,3,normal,22.03
DOC2,General Medicine,10,Friday,10,9,normal,143.9
DOC2,General Medicine,10,Wednesday,12,2,normal,24.88
DOC1,Cardiology,15,Sunday,11,5,normal,88.61
DOC4,Pediatrics,12,Thursday,16,1,normal,32.67
DOC1,Cardiology,15,Friday,10,6,normal,141.5
DOC4,Pediatrics,12,Thursday,12,5,normal,58.32
DOC1,Cardiology,15,Saturday,19,4,normal,44.41
DOC1,Cardiology,15,Friday,19,3,normal,52.41
DOC4,Pediatrics,12,Saturday,18,7,normal,88.6
DOC1,Cardiology,15,Tuesday,12,4,normal,62.44
DOC2,General Medicine,10,Saturday,10,3,normal,39.51
DOC5,Dermatology,8,Wednesday,16,4,normal,55.67
DOC4,Pediatrics,12,Saturday,19,3,normal,28.11
DOC3,Orthopedics,20,Monday,18,3,normal,140.01
DOC3,Orthopedics,20,Tuesday,18,6,normal,187.78
DOC2,General Medicine,10,Tuesday,10,3,normal,55.91
DOC2,General Medicine,10,Wednesday,17,6,normal,91.35
DOC3,Orthopedics,20,Saturday,16,4,normal,88.41
DOC3,Orthopedics,20,Thursday,12,7,normal,131.9
DOC4,Pediatrics,12,Wednesday,16,3,normal,63.89
DOC1,Cardiology,15,Tuesday,9,2,normal,62.77
DOC2,General Medicine,10,Wednesday,16,4,normal,66.9
DOC6,General Medicine,10,Thursday,9,4,emergency,4.28
DOC3,Orthopedics,20,Thursday,17,3,normal,104.39
DOC3,Orthopedics,20,Saturday,14,2,normal,30.67
DOC5,Dermatology,8,Thursday,11,4,normal,60.33
DOC2,General Medicine,10,Monday,16,8,normal,149.4
DOC6,General Medicine,10,Saturday,15,3,normal,35.08
DOC6,General Medicine,10,Monday,9,4,normal,87.33
DOC4,Pediatrics,12,Friday,12,6,normal,67.07
DOC6,General Medicine,10,Sunday,10,3,normal,36.88
DOC3,Orthopedics,20,Saturday,17,4,normal,95.78
DOC6,General Medicine,10,Saturday,11,5,normal,61.82
DOC4,Pediatrics,12,Friday,11,1,normal,30.44
DOC3,Orthopedics,20,Sunday,15,4,normal,91.46
DOC4,Pediatrics,12,Wednesday,18,2,normal,47.54
DOC2,General Medicine,10,Sunday,9,5,normal,62.11
DOC1,Cardiology,15,Sunday,16,1,normal,22.77
DOC1,Cardiology,15,Tuesday,16,5,normal,113.73
DOC2,General Medicine,10,Friday,14,6,normal,58.18
DOC6,General Medicine,10,Wednesday,19,6,normal,61.98
DOC2,General Medicine,10,Monday,16,2,normal,52.63
DOC3,Orthopedics,20,Tuesday,14,5,normal,99.01
DOC1,Cardiology,15,Saturday,16,2,normal,39.58
DOC2,General Medicine,10,Thursday,17,2,normal,32.81
DOC2,General Medicine,10,Tuesday,16,2,normal,34.18
DOC2,General Medicine,10,Wednesday,10,0,normal,16.02
DOC3,Orthopedics,20,Thursday,19,6,normal,127.32
DOC6,General Medicine,10,Sunday,9,0,normal,9.36
DOC1,Cardiology,15,Tuesday,12,3,normal,52.14
DOC2,General Medicine,10,Wednesday,16,4,normal,67.93
DOC5,Dermatology,8,Monday,12,4,normal,42.56
DOC4,Pediatrics,12,Tuesday,9,3,normal,69.17
DOC3,Orthopedics,20,Friday,9,3,normal,109.79
DOC3,Orthopedics,20,Thursday,13,4,normal,78.28
DOC2,General Medicine,10,Wednesday,9,3,normal,55.3
DOC1,Cardiology,15,Sunday,10,5,normal,87.88
DOC1,Cardiology,15,Friday,10,4,normal,108.35
DOC5,Dermatology,8,Thursday,13,4,normal,32.83
DOC3,Orthopedics,20,Tuesday,16,6,normal,180.62
DOC5,Dermatology,8,Monday,14,8,normal,75.19
DOC1,Cardiology,15,Wednesday,10,4,normal,107.8
DOC5,Dermatology,8,Saturday,17,5,normal,43.03
DOC4,Pediatrics,12,Monday,14,1,normal,26.25
DOC4,Pediatrics,12,Friday,17,5,normal,92.32
DOC3,Orthopedics,20,Wednesday,16,7,normal,213.22
DOC4,Pediatrics,12,Thursday,18,1,normal,29.38
DOC6,General Medicine,10,Sunday,15,3,normal,35.27
DOC6,General Medicine,10,Tuesday,11,4,normal,72.6
DOC2,General Medicine,10,Saturday,18,2,normal,29.26
DOC3,Orthopedics,20,Saturday,13,3,normal,46.23
DOC4,Pediatrics,12,Thursday,13,4,normal,44.29
DOC4,Pediatrics,12,Sunday,12,6,normal,47.23
DOC6,General Medicine,10,Friday,11,6,normal,101.74
DOC4,Pediatrics,12,Wednesday,11,4,normal,84.42
DOC2,General Medicine,10,Thursday,16,3,normal,51.56
DOC1,Cardiology,15,Wednesday,18,2,normal,59.94
DOC2,General Medicine,10,Thursday,17,3,normal,51.26
DOC4,Pediatrics,12,Sunday,16,3,normal,41.62
DOC3,Orthopedics,20,Wednesday,13,3,emergency,8.07
DOC4,Pediatrics,12,Sunday,19,4,normal,40.97
DOC5,Dermatology,8,Monday,10,3,normal,49.21
DOC4,Pediatrics,12,Tuesday,18,3,normal,59.75
DOC6,General Medicine,10,Saturday,12,8,emergency,1.11
DOC6,General Medicine,10,Saturday,14,4,normal,30.66
DOC5,Dermatology,8,Monday,14,2,normal,23.14
DOC5,Dermatology,8,Monday,17,3,normal,49.44
DOC3,Orthopedics,20,Tuesday,16,2,normal,77.88
DOC6,General Medicine,10,Wednesday,12,3,normal,32.88
DOC2,General Medicine,10,Wednesday,13,5,normal,44.4
DOC6,General Medicine,10,Thursday,19,3,normal,37.41
DOC4,Pediatrics,12,Monday,12,3,normal,50.24
DOC1,Cardiology,15,Friday,14,3,emergency,3.63
DOC1,Cardiology,15,Tuesday,15,5,normal,116.88
DOC2,General Medicine,10,Friday,13,7,emergency,5.34
DOC5,Dermatology,8,Friday,19,1,normal,15.99
DOC1,Cardiology,15,Tuesday,12,7,normal,91.1
DOC5,Dermatology,8,Saturday,15,3,normal,30.46
DOC1,Cardiology,15,Tuesday,13,3,normal,46.55
DOC3,Orthopedics,20,Wednesday,9,3,normal,115.25
DOC5,Dermatology,8,Thursday,11,2,emergency,1.0
DOC5,Dermatology,8,Saturday,16,1,normal,20.47
DOC6,General Medicine,10,Saturday,19,3,normal,33.58
DOC4,Pediatrics,12,Friday,11,4,normal,85.93
DOC1,Cardiology,15,Monday,12,4,normal,78.02
DOC2,General Medicine,10,Friday,12,9,normal,82.54
DOC4,Pediatrics,12,Friday,17,7,normal,125.26
DOC3,Orthopedics,20,Saturday,14,0,normal,12.69
DOC3,Orthopedics,20,Tuesday,13,1,normal,30.19
DOC5,Dermatology,8,Monday,10,2,normal,45.94
DOC3,Orthopedics,20,Saturday,11,3,normal,79.95
DOC1,Cardiology,15,Wednesday,10,6,normal,149.18
DOC4,Pediatrics,12,Thursday,19,3,normal,42.76
DOC1,Cardiology,15,Saturday,12,9,normal,85.09
DOC4,Pediatrics,12,Saturday,18,8,normal,103.87
DOC3,Orthopedics,20,Tuesday,10,2,normal,79.71
DOC5,Dermatology,8,Monday,12,4,normal,40.1
DOC6,General Medicine,10,Monday,18,5,normal,97.71
DOC2,General Medicine,10,Tuesday,18,1,normal,31.22
DOC2,General Medicine,10,Tuesday,19,1,normal,16.95
DOC2,General Medicine,10,Sunday,9,3,normal,35.23
DOC3,Orthopedics,20,Monday,12,4,normal,103.47
DOC6,General Medicine,10,Monday,14,3,normal,38.91
DOC2,General Medicine,10,Sunday,12,3,normal,22.2
DOC3,Orthopedics,20,Sunday,11,2,normal,54.99
DOC1,Cardiology,15,Wednesday,13,7,normal,98.52
DOC2,General Medicine,10,Friday,13,2,normal,23.55
DOC5,Dermatology,8,Monday,17,4,normal,64.84
DOC4,Pediatrics,12,Monday,18,4,normal,103.81
DOC6,General Medicine,10,Wednesday,13,1,normal,11.56
DOC2,General Medicine,10,Thursday,15,4,normal,64.82
DOC4,Pediatrics,12,Friday,13,1,normal,18.57
DOC4,Pediatrics,12,Sunday,19,4,normal,47.4
DOC6,General Medicine,10,Monday,9,1,normal,33.73
DOC6,General Medicine,10,Friday,10,4,normal,71.14
DOC6,General Medicine,10,Wednesday,15,3,normal,54.57
DOC2,General Medicine,10,Friday,19,3,normal,36.66
DOC3,Orthopedics,20,Wednesday,19,7,emergency,5.04
DOC6,General Medicine,10,Tuesday,10,5,normal,84.07
DOC4,Pediatrics,12,Monday,18,2,normal,67.3
DOC4,Pediatrics,12,Monday,10,5,normal,129.46
DOC6,General Medicine,10,Saturday,11,3,normal,36.26
DOC5,Dermatology,8,Tuesday,9,3,normal,41.97
DOC3,Orthopedics,20,Saturday,16,1,normal,40.76
DOC2,General Medicine,10,Saturday,12,2,normal,18.68
DOC3,Orthopedics,20,Saturday,9,5,normal,116.17
DOC3,Orthopedics,20,Sunday,18,0,normal,13.98
DOC6,General Medicine,10,Monday,19,4,normal,61.48
DOC3,Orthopedics,20,Friday,12,4,normal,84.17
DOC4,Pediatrics,12,Thursday,16,1,normal,26.09
DOC6,General Medicine,10,Sunday,15,2,normal,29.96
DOC6,General Medicine,10,Wednesday,10,3,normal,51.66
DOC2,General Medicine,10,Tuesday,14,4,normal,37.99
DOC5,Dermatology,8,Monday,10,5,normal,91.23
DOC4,Pediatrics,12,Sunday,19,2,normal,29.0
DOC4,Pediatrics,12,Thursday,13,3,emergency,7.33
DOC2,General Medicine,10,Monday,16,5,normal,104.85
DOC3,Orthopedics,20,Sunday,19,5,normal,72.46
DOC4,Pediatrics,12,Tuesday,10,4,normal,86.07
DOC3,Orthopedics,20,Friday,10,3,normal,110.08
DOC5,Dermatology,8,Tuesday,12,6,normal,37.28
DOC6,General Medicine,10,Sunday,18,6,normal,63.94
DOC4,Pediatrics,12,Thursday,16,5,normal,95.18
DOC1,Cardiology,15,Tuesday,9,7,normal,169.87
DOC1,Cardiology,15,Thursday,14,3,normal,50.56
DOC1,Cardiology,15,Sunday,12,4,normal,39.47
DOC5,Dermatology,8,Wednesday,11,3,normal,42.81
DOC5,Dermatology,8,Saturday,14,5,normal,27.99
DOC5,Dermatology,8,Monday,16,6,normal,97.63
DOC2,General Medicine,10,Sunday,10,3,normal,43.91
DOC5,Dermatology,8,Wednesday,17,7,normal,85.97
DOC6,General Medicine,10,Saturday,18,6,normal,60.85
DOC5,Dermatology,8,Friday,15,7,normal,77.75
DOC5,Dermatology,8,Monday,10,3,normal,60.38
DOC1,Cardiology,15,Saturday,18,3,normal,52.01
DOC6,General Medicine,10,Saturday,9,5,normal,57.29
DOC4,Pediatrics,12,Saturday,15,7,normal,88.84
DOC4,Pediatrics,12,Tuesday,13,8,normal,89.12
DOC2,General Medicine,10,Tuesday,11,1,normal,27.48
DOC2,General Medicine,10,Sunday,17,3,normal,41.09
DOC4,Pediatrics,12,Monday,9,3,normal,85.63
DOC5,Dermatology,8,Tuesday,14,3,normal,31.32
DOC4,Pediatrics,12,Saturday,9,3,normal,46.09
DOC3,Orthopedics,20,Thursday,15,3,normal,101.17
DOC5,Dermatology,8,Thursday,12,4,normal,35.69
DOC2,General Medicine,10,Saturday,16,3,normal,39.04
DOC4,Pediatrics,12,Saturday,16,5,emergency,3.27
DOC2,General Medicine,10,Tuesday,10,4,normal,67.69
DOC6,General Medicine,10,Sunday,15,5,emergency,7.1
DOC6,General Medicine,10,Friday,15,3,normal,57.81
DOC1,Cardiology,15,Sunday,12,6,normal,59.74
DOC3,Orthopedics,20,Friday,11,2,normal,80.08
DOC3,Orthopedics,20,Saturday,16,4,normal,93.07
DOC1,Cardiology,15,Wednesday,16,3,normal,78.79
DOC4,Pediatrics,12,Saturday,9,7,normal,96.41
DOC2,General Medicine,10,Friday,16,4,normal,63.32
DOC3,Orthopedics,20,Wednesday,12,3,normal,65.8
DOC1,Cardiology,15,Monday,11,4,normal,136.22
DOC5,Dermatology,8,Saturday,10,2,normal,30.44
DOC4,Pediatrics,12,Monday,12,6,normal,86.05
DOC4,Pediatrics,12,Sunday,10,3,normal,46.54
DOC5,Dermatology,8,Thursday,13,2,normal,23.02
DOC2,General Medicine,10,Monday,9,3,normal,69.84
DOC2,General Medicine,10,Friday,11,5,normal,81.1
DOC2,General Medicine,10,Wednesday,19,6,normal,64.96
DOC5,Dermatology,8,Wednesday,19,8,normal,69.71
DOC3,Orthopedics,20,Saturday,14,1,normal,21.01
DOC6,General Medicine,10,Saturday,10,2,normal,27.59
DOC3,Orthopedics,20,Tuesday,15,2,normal,79.59
DOC2,General Medicine,10,Saturday,17,8,normal,84.08
DOC2,General Medicine,10,Friday,10,5,normal,81.19
DOC2,General Medicine,10,Wednesday,19,6,emergency,3.45
DOC4,Pediatrics,12,Saturday,14,5,normal,40.96
DOC1,Cardiology,15,Saturday,16,4,normal,74.04
DOC4,Pediatrics,12,Thursday,15,4,normal,70.98
DOC3,Orthopedics,20,Saturday,15,4,normal,88.88
DOC5,Dermatology,8,Saturday,18,2,emergency,9.21
DOC1,Cardiology,15,Saturday,10,6,normal,104.34
DOC3,Orthopedics,20,Sunday,17,5,normal,110.14
DOC3,Orthopedics,20,Thursday,16,1,normal,47.03
DOC4,Pediatrics,12,Saturday,19,3,normal,28.7
DOC2,General Medicine,10,Monday,16,3,normal,72.98
DOC6,General Medicine,10,Sunday,18,2,normal,26.77
DOC2,General Medicine,10,Saturday,11,4,normal,52.76
DOC6,General Medicine,10,Tuesday,16,0,normal,17.24
DOC6,General Medicine,10,Tuesday,17,2,normal,45.41
DOC2,General Medicine,10,Sunday,16,5,normal,57.76
DOC3,Orthopedics,20,Thursday,11,3,normal,112.49
DOC3,Orthopedics,20,Saturday,11,6,normal,135.77
DOC1,Cardiology,15,Saturday,16,1,normal,28.24
DOC2,General Medicine,10,Sunday,15,6,normal,61.0
DOC6,General Medicine,10,Sunday,15,3,normal,30.72
DOC1,Cardiology,15,Monday,10,5,normal,165.79
DOC3,Orthopedics,20,Monday,10,7,normal,292.21
DOC2,General Medicine,10,Thursday,15,3,normal,49.52
DOC5,Dermatology,8,Sunday,17,9,normal,73.41
DOC5,Dermatology,8,Thursday,9,3,emergency,5.95
DOC6,General Medicine,10,Thursday,11,6,normal,96.62
DOC2,General Medicine,10,Monday,11,3,emergency,3.23
DOC1,Cardiology,15,Sunday,14,4,normal,40.67
DOC5,Dermatology,8,Wednesday,14,4,normal,30.18
DOC5,Dermatology,8,Monday,17,6,normal,88.6
DOC3,Orthopedics,20,Saturday,17,4,normal,90.41
DOC3,Orthopedics,20,Sunday,9,6,normal,132.72
DOC2,General Medicine,10,Thursday,9,1,normal,27.65
DOC4,Pediatrics,12,Thursday,13,2,emergency,7.73
DOC1,Cardiology,15,Tuesday,13,1,normal,19.21
DOC4,Pediatrics,12,Sunday,9,1,normal,22.43
DOC1,Cardiology,15,Monday,15,5,normal,153.44
DOC3,Orthopedics,20,Wednesday,11,2,normal,80.28
DOC2,General Medicine,10,Saturday,13,5,normal,34.92
DOC4,Pediatrics,12,Saturday,15,3,emergency,5.21
DOC6,General Medicine,10,Sunday,10,5,normal,58.55
DOC6,General Medicine,10,Wednesday,9,1,emergency,4.25
DOC5,Dermatology,8,Saturday,10,5,normal,41.09
DOC1,Cardiology,15,Tuesday,17,5,normal,118.81
DOC5,Dermatology,8,Saturday,16,1,normal,17.18
DOC4,Pediatrics,12,Sunday,13,5,normal,41.14
DOC6,General Medicine,10,Saturday,10,5,normal,60.0
DOC3,Orthopedics,20,Sunday,16,6,normal,125.08
DOC5,Dermatology,8,Monday,18,5,normal,87.35
DOC3,Orthopedics,20,Saturday,15,3,normal,69.01
DOC2,General Medicine,10,Saturday,15,3,normal,33.39
DOC3,Orthopedics,20,Thursday,11,4,normal,138.21
DOC3,Orthopedics,20,Wednesday,10,2,normal,86.31
DOC5,Dermatology,8,Saturday,18,7,normal,63.42
DOC3,Orthopedics,20,Sunday,18,3,normal,75.85
DOC4,Pediatrics,12,Thursday,14,3,normal,41.25
DOC6,General Medicine,10,Wednesday,14,5,normal,45.16
DOC1,Cardiology,15,Wednesday,19,5,normal,82.19
DOC4,Pediatrics,12,Monday,11,9,normal,217.7
DOC3,Orthopedics,20,Wednesday,13,6,normal,107.47
DOC2,General Medicine,10,Tuesday,10,3,normal,57.51
DOC6,General Medicine,10,Tuesday,14,5,normal,48.13
DOC3,Orthopedics,20,Sunday,9,5,normal,115.37
DOC3,Orthopedics,20,Monday,13,5,normal,123.75
DOC3,Orthopedics,20,Saturday,10,4,normal,94.7
DOC6,General Medicine,10,Wednesday,18,4,normal,63.82
DOC1,Cardiology,15,Wednesday,9,4,normal,104.93
DOC6,General Medicine,10,Tuesday,14,1,normal,19.92
DOC3,Orthopedics,20,Tuesday,14,5,normal,94.58
DOC5,Dermatology,8,Thursday,15,6,emergency,3.51
DOC3,Orthopedics,20,Sunday,18,1,normal,31.52
DOC1,Cardiology,15,Friday,12,1,normal,22.85
DOC1,Cardiology,15,Friday,18,7,normal,158.54
DOC3,Orthopedics,20,Sunday,19,3,normal,51.01
DOC2,General Medicine,10,Friday,18,4,normal,69.08
DOC1,Cardiology,15,Tuesday,19,5,normal,80.29
DOC3,Orthopedics,20,Tuesday,19,3,normal,71.32
DOC5,Dermatology,8,Wednesday,13,6,normal,47.2
DOC1,Cardiology,15,Wednesday,11,2,normal,63.3
DOC5,Dermatology,8,Thursday,9,4,normal,52.31
DOC3,Orthopedics,20,Monday,18,4,normal,173.07
DOC5,Dermatology,8,Monday,9,7,normal,112.21
DOC3,Orthopedics,20,Wednesday,19,1,normal,30.09
DOC4,Pediatrics,12,Wednesday,19,3,normal,45.84
DOC4,Pediatrics,12,Saturday,14,3,emergency,3.08
DOC4,Pediatrics,12,Wednesday,15,4,normal,81.22
DOC5,Dermatology,8,Thursday,16,5,normal,60.22
DOC3,Orthopedics,20,Monday,16,3,normal,137.86
DOC4,Pediatrics,12,Friday,16,5,normal,101.82
DOC6,General Medicine,10,Saturday,9,6,normal,65.89
DOC3,Orthopedics,20,Tuesday,19,3,normal,75.46
DOC2,General Medicine,10,Monday,16,2,normal,47.84
DOC2,General Medicine,10,Saturday,13,9,normal,51.94
DOC6,General Medicine,10,Monday,17,4,normal,81.66
DOC1,Cardiology,15,Wednesday,9,5,normal,120.63
DOC2,General Medicine,10,Friday,13,2,normal,24.43
DOC5,Dermatology,8,Thursday,17,3,normal,41.71
DOC3,Orthopedics,20,Tuesday,17,2,normal,78.97
DOC3,Orthopedics,20,Saturday,12,6,emergency,5.15
DOC1,Cardiology,15,Thursday,17,3,normal,81.2
DOC1,Cardiology,15,Friday,12,6,normal,85.25
DOC3,Orthopedics,20,Wednesday,13,3,normal,65.63
DOC6,General Medicine,10,Tuesday,12,1,normal,13.64
DOC3,Orthopedics,20,Monday,11,10,normal,402.52
DOC4,Pediatrics,12,Monday,13,4,emergency,4.98
DOC6,General Medicine,10,Saturday,14,6,normal,31.7
DOC6,General Medicine,10,Monday,15,4,normal,81.86
DOC4,Pediatrics,12,Saturday,9,3,normal,47.44
DOC4,Pediatrics,12,Friday,14,4,normal,51.71
DOC3,Orthopedics,20,Tuesday,17,4,normal,127.34
DOC6,General Medicine,10,Wednesday,12,7,normal,62.4
DOC6,General Medicine,10,Saturday,12,5,normal,33.28
DOC5,Dermatology,8,Monday,14,2,normal,23.86
DOC4,Pediatrics,12,Monday,11,4,normal,113.62
DOC4,Pediatrics,12,Thursday,10,4,normal,80.76
DOC4,Pediatrics,12,Friday,13,2,normal,31.75
DOC1,Cardiology,15,Wednesday,15,5,emergency,8.0
DOC1,Cardiology,15,Tuesday,10,0,normal,21.07
DOC2,General Medicine,10,Friday,11,4,normal,70.17
DOC4,Pediatrics,12,Friday,10,6,normal,119.17
DOC6,General Medicine,10,Saturday,19,5,normal,35.76
DOC4,Pediatrics,12,Wednesday,15,2,normal,44.31
DOC5,Dermatology,8,Tuesday,12,3,normal,28.57
DOC2,General Medicine,10,Wednesday,16,5,normal,77.01
DOC4,Pediatrics,12,Saturday,12,4,normal,29.65
DOC5,Dermatology,8,Tuesday,18,4,normal,48.05
DOC2,General Medicine,10,Thursday,11,5,normal,82.57
DOC3,Orthopedics,20,Wednesday,11,9,normal,283.57
DOC3,Orthopedics,20,Monday,9,3,normal,145.21
DOC4,Pediatrics,12,Tuesday,14,7,normal,76.42
DOC1,Cardiology,15,Thursday,12,6,normal,82.18
DOC3,Orthopedics,20,Friday,13,5,normal,100.8
